type_id, subtype_id, start_time, end_time, duration, interest_rate 
1, 10, '2012-11-01 00:00:00', , 1, 1.928
2, 6, '2012-11-01 00:00:00', , 36, 2.158
2, 5, '2012-11-01 00:00:00', , 24, 2.038
2, 4, '2012-11-01 00:00:00', , 12, 1.978
2, 3, '2012-11-01 00:00:00', , 9, 1.931
2, 2, '2012-11-01 00:00:00', , 6, 1.930
2, 1, '2012-11-01 00:00:00', , 3, 1.929
3, 9, '2012-11-01 00:00:00', , 1, 0.417
3, 8, '2012-11-01 00:00:00', , 1, 0.227
3, 7, '2012-11-01 00:00:00', , 1, 0.037
1, 10, '2012-11-01 00:00:00', , 1, 1.928
2, 6, '2012-11-01 00:00:00', , 36, 2.158
2, 5, '2012-11-01 00:00:00', , 24, 2.038
2, 4, '2012-11-01 00:00:00', , 12, 1.978
2, 3, '2012-11-01 00:00:00', , 9, 1.931
2, 2, '2012-11-01 00:00:00', , 6, 1.930
2, 1, '2012-11-01 00:00:00', , 3, 1.929
3, 9, '2012-11-01 00:00:00', , 1, 0.417
3, 8, '2012-11-01 00:00:00', , 1, 0.227
3, 7, '2012-11-01 00:00:00', , 1, 0.037
1, 10, '2012-11-01 00:00:00', , 1, 1.928
2, 6, '2012-11-01 00:00:00', , 36, 2.158
2, 5, '2012-11-01 00:00:00', , 24, 2.038
2, 4, '2012-11-01 00:00:00', , 12, 1.978
2, 3, '2012-11-01 00:00:00', , 9, 1.931
2, 2, '2012-11-01 00:00:00', , 6, 1.930
2, 1, '2012-11-01 00:00:00', , 3, 1.929
3, 9, '2012-11-01 00:00:00', , 1, 0.417
3, 8, '2012-11-01 00:00:00', , 1, 0.227
3, 7, '2012-11-01 00:00:00', , 1, 0.037
1, 10, '2012-12-01 00:00:00', , 1, 1.922
2, 6, '2012-12-01 00:00:00', , 36, 2.152
2, 5, '2012-12-01 00:00:00', , 24, 2.032
2, 4, '2012-12-01 00:00:00', , 12, 1.972
2, 3, '2012-12-01 00:00:00', , 9, 1.925
2, 2, '2012-12-01 00:00:00', , 6, 1.924
2, 1, '2012-12-01 00:00:00', , 3, 1.923
3, 9, '2012-12-01 00:00:00', , 1, 0.620
3, 8, '2012-12-01 00:00:00', , 1, 0.435
3, 7, '2012-12-01 00:00:00', , 1, 0.250
1, 10, '2012-12-01 00:00:00', , 1, 1.922
2, 6, '2012-12-01 00:00:00', , 36, 2.152
2, 5, '2012-12-01 00:00:00', , 24, 2.032
2, 4, '2012-12-01 00:00:00', , 12, 1.972
2, 3, '2012-12-01 00:00:00', , 9, 1.925
2, 2, '2012-12-01 00:00:00', , 6, 1.924
2, 1, '2012-12-01 00:00:00', , 3, 1.923
3, 9, '2012-12-01 00:00:00', , 1, 0.620
3, 8, '2012-12-01 00:00:00', , 1, 0.435
3, 7, '2012-12-01 00:00:00', , 1, 0.250
1, 10, '2012-12-01 00:00:00', , 1, 1.922
2, 6, '2012-12-01 00:00:00', , 36, 2.152
2, 5, '2012-12-01 00:00:00', , 24, 2.032
2, 4, '2012-12-01 00:00:00', , 12, 1.972
2, 3, '2012-12-01 00:00:00', , 9, 1.925
2, 2, '2012-12-01 00:00:00', , 6, 1.924
2, 1, '2012-12-01 00:00:00', , 3, 1.923
3, 9, '2012-12-01 00:00:00', , 1, 0.620
3, 8, '2012-12-01 00:00:00', , 1, 0.435
3, 7, '2012-12-01 00:00:00', , 1, 0.250
1, 10, '2013-1-01 00:00:00', , 1, 1.918
2, 6, '2013-1-01 00:00:00', , 36, 2.148
2, 5, '2013-1-01 00:00:00', , 24, 2.028
2, 4, '2013-1-01 00:00:00', , 12, 1.968
2, 3, '2013-1-01 00:00:00', , 9, 1.921
2, 2, '2013-1-01 00:00:00', , 6, 1.920
2, 1, '2013-1-01 00:00:00', , 3, 1.919
3, 9, '2013-1-01 00:00:00', , 1, 0.113
3, 8, '2013-1-01 00:00:00', , 1, 0.133
3, 7, '2013-1-01 00:00:00', , 1, 0.152
1, 10, '2013-1-01 00:00:00', , 1, 1.918
2, 6, '2013-1-01 00:00:00', , 36, 2.148
2, 5, '2013-1-01 00:00:00', , 24, 2.028
2, 4, '2013-1-01 00:00:00', , 12, 1.968
2, 3, '2013-1-01 00:00:00', , 9, 1.921
2, 2, '2013-1-01 00:00:00', , 6, 1.920
2, 1, '2013-1-01 00:00:00', , 3, 1.919
3, 9, '2013-1-01 00:00:00', , 1, 0.113
3, 8, '2013-1-01 00:00:00', , 1, 0.133
3, 7, '2013-1-01 00:00:00', , 1, 0.152
1, 10, '2013-1-01 00:00:00', , 1, 1.918
2, 6, '2013-1-01 00:00:00', , 36, 2.148
2, 5, '2013-1-01 00:00:00', , 24, 2.028
2, 4, '2013-1-01 00:00:00', , 12, 1.968
2, 3, '2013-1-01 00:00:00', , 9, 1.921
2, 2, '2013-1-01 00:00:00', , 6, 1.920
2, 1, '2013-1-01 00:00:00', , 3, 1.919
3, 9, '2013-1-01 00:00:00', , 1, 0.113
3, 8, '2013-1-01 00:00:00', , 1, 0.133
3, 7, '2013-1-01 00:00:00', , 1, 0.152
1, 10, '2013-2-01 00:00:00', , 1, 1.920
2, 6, '2013-2-01 00:00:00', , 36, 2.150
2, 5, '2013-2-01 00:00:00', , 24, 2.030
2, 4, '2013-2-01 00:00:00', , 12, 1.970
2, 3, '2013-2-01 00:00:00', , 9, 1.923
2, 2, '2013-2-01 00:00:00', , 6, 1.922
2, 1, '2013-2-01 00:00:00', , 3, 1.921
3, 9, '2013-2-01 00:00:00', , 1, 0.427
3, 8, '2013-2-01 00:00:00', , 1, 0.317
3, 7, '2013-2-01 00:00:00', , 1, 0.207
1, 10, '2013-2-01 00:00:00', , 1, 1.920
2, 6, '2013-2-01 00:00:00', , 36, 2.150
2, 5, '2013-2-01 00:00:00', , 24, 2.030
2, 4, '2013-2-01 00:00:00', , 12, 1.970
2, 3, '2013-2-01 00:00:00', , 9, 1.923
2, 2, '2013-2-01 00:00:00', , 6, 1.922
2, 1, '2013-2-01 00:00:00', , 3, 1.921
3, 9, '2013-2-01 00:00:00', , 1, 0.427
3, 8, '2013-2-01 00:00:00', , 1, 0.317
3, 7, '2013-2-01 00:00:00', , 1, 0.207
1, 10, '2013-2-01 00:00:00', , 1, 1.920
2, 6, '2013-2-01 00:00:00', , 36, 2.150
2, 5, '2013-2-01 00:00:00', , 24, 2.030
2, 4, '2013-2-01 00:00:00', , 12, 1.970
2, 3, '2013-2-01 00:00:00', , 9, 1.923
2, 2, '2013-2-01 00:00:00', , 6, 1.922
2, 1, '2013-2-01 00:00:00', , 3, 1.921
3, 9, '2013-2-01 00:00:00', , 1, 0.427
3, 8, '2013-2-01 00:00:00', , 1, 0.317
3, 7, '2013-2-01 00:00:00', , 1, 0.207
1, 10, '2013-3-01 00:00:00', , 1, 1.923
2, 6, '2013-3-01 00:00:00', , 36, 2.153
2, 5, '2013-3-01 00:00:00', , 24, 2.033
2, 4, '2013-3-01 00:00:00', , 12, 1.973
2, 3, '2013-3-01 00:00:00', , 9, 1.926
2, 2, '2013-3-01 00:00:00', , 6, 1.925
2, 1, '2013-3-01 00:00:00', , 3, 1.924
3, 9, '2013-3-01 00:00:00', , 1, 1.642
3, 8, '2013-3-01 00:00:00', , 1, 0.934
3, 7, '2013-3-01 00:00:00', , 1, 0.226
1, 10, '2013-3-01 00:00:00', , 1, 1.923
2, 6, '2013-3-01 00:00:00', , 36, 2.153
2, 5, '2013-3-01 00:00:00', , 24, 2.033
2, 4, '2013-3-01 00:00:00', , 12, 1.973
2, 3, '2013-3-01 00:00:00', , 9, 1.926
2, 2, '2013-3-01 00:00:00', , 6, 1.925
2, 1, '2013-3-01 00:00:00', , 3, 1.924
3, 9, '2013-3-01 00:00:00', , 1, 1.642
3, 8, '2013-3-01 00:00:00', , 1, 0.934
3, 7, '2013-3-01 00:00:00', , 1, 0.226
1, 10, '2013-3-01 00:00:00', , 1, 1.923
2, 6, '2013-3-01 00:00:00', , 36, 2.153
2, 5, '2013-3-01 00:00:00', , 24, 2.033
2, 4, '2013-3-01 00:00:00', , 12, 1.973
2, 3, '2013-3-01 00:00:00', , 9, 1.926
2, 2, '2013-3-01 00:00:00', , 6, 1.925
2, 1, '2013-3-01 00:00:00', , 3, 1.924
3, 9, '2013-3-01 00:00:00', , 1, 1.642
3, 8, '2013-3-01 00:00:00', , 1, 0.934
3, 7, '2013-3-01 00:00:00', , 1, 0.226
1, 10, '2013-4-01 00:00:00', , 1, 1.921
2, 6, '2013-4-01 00:00:00', , 36, 2.151
2, 5, '2013-4-01 00:00:00', , 24, 2.031
2, 4, '2013-4-01 00:00:00', , 12, 1.971
2, 3, '2013-4-01 00:00:00', , 9, 1.924
2, 2, '2013-4-01 00:00:00', , 6, 1.923
2, 1, '2013-4-01 00:00:00', , 3, 1.922
3, 9, '2013-4-01 00:00:00', , 1, 0.917
3, 8, '2013-4-01 00:00:00', , 1, 0.458
3, 7, '2013-4-01 00:00:00', , 1, -0.001
1, 10, '2013-4-01 00:00:00', , 1, 1.921
2, 6, '2013-4-01 00:00:00', , 36, 2.151
2, 5, '2013-4-01 00:00:00', , 24, 2.031
2, 4, '2013-4-01 00:00:00', , 12, 1.971
2, 3, '2013-4-01 00:00:00', , 9, 1.924
2, 2, '2013-4-01 00:00:00', , 6, 1.923
2, 1, '2013-4-01 00:00:00', , 3, 1.922
3, 9, '2013-4-01 00:00:00', , 1, 0.917
3, 8, '2013-4-01 00:00:00', , 1, 0.458
3, 7, '2013-4-01 00:00:00', , 1, -0.001
1, 10, '2013-4-01 00:00:00', , 1, 1.921
2, 6, '2013-4-01 00:00:00', , 36, 2.151
2, 5, '2013-4-01 00:00:00', , 24, 2.031
2, 4, '2013-4-01 00:00:00', , 12, 1.971
2, 3, '2013-4-01 00:00:00', , 9, 1.924
2, 2, '2013-4-01 00:00:00', , 6, 1.923
2, 1, '2013-4-01 00:00:00', , 3, 1.922
3, 9, '2013-4-01 00:00:00', , 1, 0.917
3, 8, '2013-4-01 00:00:00', , 1, 0.458
3, 7, '2013-4-01 00:00:00', , 1, -0.001
1, 10, '2013-5-01 00:00:00', , 1, 1.911
2, 6, '2013-5-01 00:00:00', , 36, 2.141
2, 5, '2013-5-01 00:00:00', , 24, 2.021
2, 4, '2013-5-01 00:00:00', , 12, 1.961
2, 3, '2013-5-01 00:00:00', , 9, 1.914
2, 2, '2013-5-01 00:00:00', , 6, 1.913
2, 1, '2013-5-01 00:00:00', , 3, 1.912
3, 9, '2013-5-01 00:00:00', , 1, 0.393
3, 8, '2013-5-01 00:00:00', , 1, 0.380
3, 7, '2013-5-01 00:00:00', , 1, 0.366
1, 10, '2013-5-01 00:00:00', , 1, 1.911
2, 6, '2013-5-01 00:00:00', , 36, 2.141
2, 5, '2013-5-01 00:00:00', , 24, 2.021
2, 4, '2013-5-01 00:00:00', , 12, 1.961
2, 3, '2013-5-01 00:00:00', , 9, 1.914
2, 2, '2013-5-01 00:00:00', , 6, 1.913
2, 1, '2013-5-01 00:00:00', , 3, 1.912
3, 9, '2013-5-01 00:00:00', , 1, 0.393
3, 8, '2013-5-01 00:00:00', , 1, 0.380
3, 7, '2013-5-01 00:00:00', , 1, 0.366
1, 10, '2013-5-01 00:00:00', , 1, 1.911
2, 6, '2013-5-01 00:00:00', , 36, 2.141
2, 5, '2013-5-01 00:00:00', , 24, 2.021
2, 4, '2013-5-01 00:00:00', , 12, 1.961
2, 3, '2013-5-01 00:00:00', , 9, 1.914
2, 2, '2013-5-01 00:00:00', , 6, 1.913
2, 1, '2013-5-01 00:00:00', , 3, 1.912
3, 9, '2013-5-01 00:00:00', , 1, 0.393
3, 8, '2013-5-01 00:00:00', , 1, 0.380
3, 7, '2013-5-01 00:00:00', , 1, 0.366
1, 10, '2013-6-01 00:00:00', , 1, 1.907
2, 6, '2013-6-01 00:00:00', , 36, 2.137
2, 5, '2013-6-01 00:00:00', , 24, 2.017
2, 4, '2013-6-01 00:00:00', , 12, 1.957
2, 3, '2013-6-01 00:00:00', , 9, 1.910
2, 2, '2013-6-01 00:00:00', , 6, 1.909
2, 1, '2013-6-01 00:00:00', , 3, 1.908
3, 9, '2013-6-01 00:00:00', , 1, 0.306
3, 8, '2013-6-01 00:00:00', , 1, 0.246
3, 7, '2013-6-01 00:00:00', , 1, 0.187
1, 10, '2013-6-01 00:00:00', , 1, 1.907
2, 6, '2013-6-01 00:00:00', , 36, 2.137
2, 5, '2013-6-01 00:00:00', , 24, 2.017
2, 4, '2013-6-01 00:00:00', , 12, 1.957
2, 3, '2013-6-01 00:00:00', , 9, 1.910
2, 2, '2013-6-01 00:00:00', , 6, 1.909
2, 1, '2013-6-01 00:00:00', , 3, 1.908
3, 9, '2013-6-01 00:00:00', , 1, 0.306
3, 8, '2013-6-01 00:00:00', , 1, 0.246
3, 7, '2013-6-01 00:00:00', , 1, 0.187
1, 10, '2013-6-01 00:00:00', , 1, 1.907
2, 6, '2013-6-01 00:00:00', , 36, 2.137
2, 5, '2013-6-01 00:00:00', , 24, 2.017
2, 4, '2013-6-01 00:00:00', , 12, 1.957
2, 3, '2013-6-01 00:00:00', , 9, 1.910
2, 2, '2013-6-01 00:00:00', , 6, 1.909
2, 1, '2013-6-01 00:00:00', , 3, 1.908
3, 9, '2013-6-01 00:00:00', , 1, 0.306
3, 8, '2013-6-01 00:00:00', , 1, 0.246
3, 7, '2013-6-01 00:00:00', , 1, 0.187
1, 10, '2013-7-01 00:00:00', , 1, 1.914
2, 6, '2013-7-01 00:00:00', , 36, 2.144
2, 5, '2013-7-01 00:00:00', , 24, 2.024
2, 4, '2013-7-01 00:00:00', , 12, 1.964
2, 3, '2013-7-01 00:00:00', , 9, 1.917
2, 2, '2013-7-01 00:00:00', , 6, 1.916
2, 1, '2013-7-01 00:00:00', , 3, 1.915
3, 9, '2013-7-01 00:00:00', , 1, -0.093
3, 8, '2013-7-01 00:00:00', , 1, 0.045
3, 7, '2013-7-01 00:00:00', , 1, 0.184
1, 10, '2013-7-01 00:00:00', , 1, 1.914
2, 6, '2013-7-01 00:00:00', , 36, 2.144
2, 5, '2013-7-01 00:00:00', , 24, 2.024
2, 4, '2013-7-01 00:00:00', , 12, 1.964
2, 3, '2013-7-01 00:00:00', , 9, 1.917
2, 2, '2013-7-01 00:00:00', , 6, 1.916
2, 1, '2013-7-01 00:00:00', , 3, 1.915
3, 9, '2013-7-01 00:00:00', , 1, -0.093
3, 8, '2013-7-01 00:00:00', , 1, 0.045
3, 7, '2013-7-01 00:00:00', , 1, 0.184
1, 10, '2013-7-01 00:00:00', , 1, 1.914
2, 6, '2013-7-01 00:00:00', , 36, 2.144
2, 5, '2013-7-01 00:00:00', , 24, 2.024
2, 4, '2013-7-01 00:00:00', , 12, 1.964
2, 3, '2013-7-01 00:00:00', , 9, 1.917
2, 2, '2013-7-01 00:00:00', , 6, 1.916
2, 1, '2013-7-01 00:00:00', , 3, 1.915
3, 9, '2013-7-01 00:00:00', , 1, -0.093
3, 8, '2013-7-01 00:00:00', , 1, 0.045
3, 7, '2013-7-01 00:00:00', , 1, 0.184
1, 10, '2013-8-01 00:00:00', , 1, 1.914
2, 6, '2013-8-01 00:00:00', , 36, 2.144
2, 5, '2013-8-01 00:00:00', , 24, 2.024
2, 4, '2013-8-01 00:00:00', , 12, 1.964
2, 3, '2013-8-01 00:00:00', , 9, 1.917
2, 2, '2013-8-01 00:00:00', , 6, 1.916
2, 1, '2013-8-01 00:00:00', , 3, 1.915
3, 9, '2013-8-01 00:00:00', , 1, 1.388
3, 8, '2013-8-01 00:00:00', , 1, 0.923
3, 7, '2013-8-01 00:00:00', , 1, 0.459
1, 10, '2013-8-01 00:00:00', , 1, 1.914
2, 6, '2013-8-01 00:00:00', , 36, 2.144
2, 5, '2013-8-01 00:00:00', , 24, 2.024
2, 4, '2013-8-01 00:00:00', , 12, 1.964
2, 3, '2013-8-01 00:00:00', , 9, 1.917
2, 2, '2013-8-01 00:00:00', , 6, 1.916
2, 1, '2013-8-01 00:00:00', , 3, 1.915
3, 9, '2013-8-01 00:00:00', , 1, 1.388
3, 8, '2013-8-01 00:00:00', , 1, 0.923
3, 7, '2013-8-01 00:00:00', , 1, 0.459
1, 10, '2013-8-01 00:00:00', , 1, 1.914
2, 6, '2013-8-01 00:00:00', , 36, 2.144
2, 5, '2013-8-01 00:00:00', , 24, 2.024
2, 4, '2013-8-01 00:00:00', , 12, 1.964
2, 3, '2013-8-01 00:00:00', , 9, 1.917
2, 2, '2013-8-01 00:00:00', , 6, 1.916
2, 1, '2013-8-01 00:00:00', , 3, 1.915
3, 9, '2013-8-01 00:00:00', , 1, 1.388
3, 8, '2013-8-01 00:00:00', , 1, 0.923
3, 7, '2013-8-01 00:00:00', , 1, 0.459
1, 10, '2013-9-01 00:00:00', , 1, 1.905
2, 6, '2013-9-01 00:00:00', , 36, 2.135
2, 5, '2013-9-01 00:00:00', , 24, 2.015
2, 4, '2013-9-01 00:00:00', , 12, 1.955
2, 3, '2013-9-01 00:00:00', , 9, 1.908
2, 2, '2013-9-01 00:00:00', , 6, 1.907
2, 1, '2013-9-01 00:00:00', , 3, 1.906
3, 9, '2013-9-01 00:00:00', , 1, -0.063
3, 8, '2013-9-01 00:00:00', , 1, 0.293
3, 7, '2013-9-01 00:00:00', , 1, 0.649
1, 10, '2013-9-01 00:00:00', , 1, 1.905
2, 6, '2013-9-01 00:00:00', , 36, 2.135
2, 5, '2013-9-01 00:00:00', , 24, 2.015
2, 4, '2013-9-01 00:00:00', , 12, 1.955
2, 3, '2013-9-01 00:00:00', , 9, 1.908
2, 2, '2013-9-01 00:00:00', , 6, 1.907
2, 1, '2013-9-01 00:00:00', , 3, 1.906
3, 9, '2013-9-01 00:00:00', , 1, -0.063
3, 8, '2013-9-01 00:00:00', , 1, 0.293
3, 7, '2013-9-01 00:00:00', , 1, 0.649
1, 10, '2013-9-01 00:00:00', , 1, 1.905
2, 6, '2013-9-01 00:00:00', , 36, 2.135
2, 5, '2013-9-01 00:00:00', , 24, 2.015
2, 4, '2013-9-01 00:00:00', , 12, 1.955
2, 3, '2013-9-01 00:00:00', , 9, 1.908
2, 2, '2013-9-01 00:00:00', , 6, 1.907
2, 1, '2013-9-01 00:00:00', , 3, 1.906
3, 9, '2013-9-01 00:00:00', , 1, -0.063
3, 8, '2013-9-01 00:00:00', , 1, 0.293
3, 7, '2013-9-01 00:00:00', , 1, 0.649
1, 10, '2013-10-01 00:00:00', , 1, 1.918
2, 6, '2013-10-01 00:00:00', , 36, 2.148
2, 5, '2013-10-01 00:00:00', , 24, 2.028
2, 4, '2013-10-01 00:00:00', , 12, 1.968
2, 3, '2013-10-01 00:00:00', , 9, 1.921
2, 2, '2013-10-01 00:00:00', , 6, 1.920
2, 1, '2013-10-01 00:00:00', , 3, 1.919
3, 9, '2013-10-01 00:00:00', , 1, 0.680
3, 8, '2013-10-01 00:00:00', , 1, 0.454
3, 7, '2013-10-01 00:00:00', , 1, 0.228
1, 10, '2013-10-01 00:00:00', , 1, 1.918
2, 6, '2013-10-01 00:00:00', , 36, 2.148
2, 5, '2013-10-01 00:00:00', , 24, 2.028
2, 4, '2013-10-01 00:00:00', , 12, 1.968
2, 3, '2013-10-01 00:00:00', , 9, 1.921
2, 2, '2013-10-01 00:00:00', , 6, 1.920
2, 1, '2013-10-01 00:00:00', , 3, 1.919
3, 9, '2013-10-01 00:00:00', , 1, 0.680
3, 8, '2013-10-01 00:00:00', , 1, 0.454
3, 7, '2013-10-01 00:00:00', , 1, 0.228
1, 10, '2013-10-01 00:00:00', , 1, 1.918
2, 6, '2013-10-01 00:00:00', , 36, 2.148
2, 5, '2013-10-01 00:00:00', , 24, 2.028
2, 4, '2013-10-01 00:00:00', , 12, 1.968
2, 3, '2013-10-01 00:00:00', , 9, 1.921
2, 2, '2013-10-01 00:00:00', , 6, 1.920
2, 1, '2013-10-01 00:00:00', , 3, 1.919
3, 9, '2013-10-01 00:00:00', , 1, 0.680
3, 8, '2013-10-01 00:00:00', , 1, 0.454
3, 7, '2013-10-01 00:00:00', , 1, 0.228
1, 10, '2013-11-01 00:00:00', , 1, 1.915
2, 6, '2013-11-01 00:00:00', , 36, 2.145
2, 5, '2013-11-01 00:00:00', , 24, 2.025
2, 4, '2013-11-01 00:00:00', , 12, 1.965
2, 3, '2013-11-01 00:00:00', , 9, 1.918
2, 2, '2013-11-01 00:00:00', , 6, 1.917
2, 1, '2013-11-01 00:00:00', , 3, 1.916
3, 9, '2013-11-01 00:00:00', , 1, 0.725
3, 8, '2013-11-01 00:00:00', , 1, 0.680
3, 7, '2013-11-01 00:00:00', , 1, 0.635
1, 10, '2013-11-01 00:00:00', , 1, 1.915
2, 6, '2013-11-01 00:00:00', , 36, 2.145
2, 5, '2013-11-01 00:00:00', , 24, 2.025
2, 4, '2013-11-01 00:00:00', , 12, 1.965
2, 3, '2013-11-01 00:00:00', , 9, 1.918
2, 2, '2013-11-01 00:00:00', , 6, 1.917
2, 1, '2013-11-01 00:00:00', , 3, 1.916
3, 9, '2013-11-01 00:00:00', , 1, 0.725
3, 8, '2013-11-01 00:00:00', , 1, 0.680
3, 7, '2013-11-01 00:00:00', , 1, 0.635
1, 10, '2013-11-01 00:00:00', , 1, 1.915
2, 6, '2013-11-01 00:00:00', , 36, 2.145
2, 5, '2013-11-01 00:00:00', , 24, 2.025
2, 4, '2013-11-01 00:00:00', , 12, 1.965
2, 3, '2013-11-01 00:00:00', , 9, 1.918
2, 2, '2013-11-01 00:00:00', , 6, 1.917
2, 1, '2013-11-01 00:00:00', , 3, 1.916
3, 9, '2013-11-01 00:00:00', , 1, 0.725
3, 8, '2013-11-01 00:00:00', , 1, 0.680
3, 7, '2013-11-01 00:00:00', , 1, 0.635
1, 10, '2013-12-01 00:00:00', , 1, 1.908
2, 6, '2013-12-01 00:00:00', , 36, 2.138
2, 5, '2013-12-01 00:00:00', , 24, 2.018
2, 4, '2013-12-01 00:00:00', , 12, 1.958
2, 3, '2013-12-01 00:00:00', , 9, 1.911
2, 2, '2013-12-01 00:00:00', , 6, 1.910
2, 1, '2013-12-01 00:00:00', , 3, 1.909
3, 9, '2013-12-01 00:00:00', , 1, -0.752
3, 8, '2013-12-01 00:00:00', , 1, -0.381
3, 7, '2013-12-01 00:00:00', , 1, -0.009
1, 10, '2013-12-01 00:00:00', , 1, 1.908
2, 6, '2013-12-01 00:00:00', , 36, 2.138
2, 5, '2013-12-01 00:00:00', , 24, 2.018
2, 4, '2013-12-01 00:00:00', , 12, 1.958
2, 3, '2013-12-01 00:00:00', , 9, 1.911
2, 2, '2013-12-01 00:00:00', , 6, 1.910
2, 1, '2013-12-01 00:00:00', , 3, 1.909
3, 9, '2013-12-01 00:00:00', , 1, -0.752
3, 8, '2013-12-01 00:00:00', , 1, -0.381
3, 7, '2013-12-01 00:00:00', , 1, -0.009
1, 10, '2013-12-01 00:00:00', , 1, 1.908
2, 6, '2013-12-01 00:00:00', , 36, 2.138
2, 5, '2013-12-01 00:00:00', , 24, 2.018
2, 4, '2013-12-01 00:00:00', , 12, 1.958
2, 3, '2013-12-01 00:00:00', , 9, 1.911
2, 2, '2013-12-01 00:00:00', , 6, 1.910
2, 1, '2013-12-01 00:00:00', , 3, 1.909
3, 9, '2013-12-01 00:00:00', , 1, -0.752
3, 8, '2013-12-01 00:00:00', , 1, -0.381
3, 7, '2013-12-01 00:00:00', , 1, -0.009
1, 10, '2014-1-01 00:00:00', , 1, 1.926
2, 6, '2014-1-01 00:00:00', , 36, 2.156
2, 5, '2014-1-01 00:00:00', , 24, 2.036
2, 4, '2014-1-01 00:00:00', , 12, 1.976
2, 3, '2014-1-01 00:00:00', , 9, 1.929
2, 2, '2014-1-01 00:00:00', , 6, 1.928
2, 1, '2014-1-01 00:00:00', , 3, 1.927
3, 9, '2014-1-01 00:00:00', , 1, 0.438
3, 8, '2014-1-01 00:00:00', , 1, 0.432
3, 7, '2014-1-01 00:00:00', , 1, 0.427
1, 10, '2014-1-01 00:00:00', , 1, 1.926
2, 6, '2014-1-01 00:00:00', , 36, 2.156
2, 5, '2014-1-01 00:00:00', , 24, 2.036
2, 4, '2014-1-01 00:00:00', , 12, 1.976
2, 3, '2014-1-01 00:00:00', , 9, 1.929
2, 2, '2014-1-01 00:00:00', , 6, 1.928
2, 1, '2014-1-01 00:00:00', , 3, 1.927
3, 9, '2014-1-01 00:00:00', , 1, 0.438
3, 8, '2014-1-01 00:00:00', , 1, 0.432
3, 7, '2014-1-01 00:00:00', , 1, 0.427
1, 10, '2014-1-01 00:00:00', , 1, 1.926
2, 6, '2014-1-01 00:00:00', , 36, 2.156
2, 5, '2014-1-01 00:00:00', , 24, 2.036
2, 4, '2014-1-01 00:00:00', , 12, 1.976
2, 3, '2014-1-01 00:00:00', , 9, 1.929
2, 2, '2014-1-01 00:00:00', , 6, 1.928
2, 1, '2014-1-01 00:00:00', , 3, 1.927
3, 9, '2014-1-01 00:00:00', , 1, 0.438
3, 8, '2014-1-01 00:00:00', , 1, 0.432
3, 7, '2014-1-01 00:00:00', , 1, 0.427
1, 10, '2014-2-01 00:00:00', , 1, 1.931
2, 6, '2014-2-01 00:00:00', , 36, 2.161
2, 5, '2014-2-01 00:00:00', , 24, 2.041
2, 4, '2014-2-01 00:00:00', , 12, 1.981
2, 3, '2014-2-01 00:00:00', , 9, 1.934
2, 2, '2014-2-01 00:00:00', , 6, 1.933
2, 1, '2014-2-01 00:00:00', , 3, 1.932
3, 9, '2014-2-01 00:00:00', , 1, 1.007
3, 8, '2014-2-01 00:00:00', , 1, 0.621
3, 7, '2014-2-01 00:00:00', , 1, 0.236
1, 10, '2014-2-01 00:00:00', , 1, 1.931
2, 6, '2014-2-01 00:00:00', , 36, 2.161
2, 5, '2014-2-01 00:00:00', , 24, 2.041
2, 4, '2014-2-01 00:00:00', , 12, 1.981
2, 3, '2014-2-01 00:00:00', , 9, 1.934
2, 2, '2014-2-01 00:00:00', , 6, 1.933
2, 1, '2014-2-01 00:00:00', , 3, 1.932
3, 9, '2014-2-01 00:00:00', , 1, 1.007
3, 8, '2014-2-01 00:00:00', , 1, 0.621
3, 7, '2014-2-01 00:00:00', , 1, 0.236
1, 10, '2014-2-01 00:00:00', , 1, 1.931
2, 6, '2014-2-01 00:00:00', , 36, 2.161
2, 5, '2014-2-01 00:00:00', , 24, 2.041
2, 4, '2014-2-01 00:00:00', , 12, 1.981
2, 3, '2014-2-01 00:00:00', , 9, 1.934
2, 2, '2014-2-01 00:00:00', , 6, 1.933
2, 1, '2014-2-01 00:00:00', , 3, 1.932
3, 9, '2014-2-01 00:00:00', , 1, 1.007
3, 8, '2014-2-01 00:00:00', , 1, 0.621
3, 7, '2014-2-01 00:00:00', , 1, 0.236
1, 10, '2014-3-01 00:00:00', , 1, 1.925
2, 6, '2014-3-01 00:00:00', , 36, 2.155
2, 5, '2014-3-01 00:00:00', , 24, 2.035
2, 4, '2014-3-01 00:00:00', , 12, 1.975
2, 3, '2014-3-01 00:00:00', , 9, 1.928
2, 2, '2014-3-01 00:00:00', , 6, 1.927
2, 1, '2014-3-01 00:00:00', , 3, 1.926
3, 9, '2014-3-01 00:00:00', , 1, -1.190
3, 8, '2014-3-01 00:00:00', , 1, -0.434
3, 7, '2014-3-01 00:00:00', , 1, 0.321
1, 10, '2014-3-01 00:00:00', , 1, 1.925
2, 6, '2014-3-01 00:00:00', , 36, 2.155
2, 5, '2014-3-01 00:00:00', , 24, 2.035
2, 4, '2014-3-01 00:00:00', , 12, 1.975
2, 3, '2014-3-01 00:00:00', , 9, 1.928
2, 2, '2014-3-01 00:00:00', , 6, 1.927
2, 1, '2014-3-01 00:00:00', , 3, 1.926
3, 9, '2014-3-01 00:00:00', , 1, -1.190
3, 8, '2014-3-01 00:00:00', , 1, -0.434
